source,id,title,company,location,description,url,salary_min,salary_max,date_posted
USAJOBS,AK-12749866-AF-25-122-B,SHEET METAL MECHANIC (AIRCRAFT),Air National Guard Units,"Elmendorf AFB, Alaska","Opened Area(s) of Consideration: 1, 2, 3, 4 DEFINITION OF AREA(S) OF CONSIDERATION: Area 1 - AKNG Permanent or Indefinite technicians. Area 2 - All AKNG members. Area 3 - All other current military members who are eligible to join the Alaska Air National Guard. Area 4 - All other individuals who are eligible and willing to become active military members of the Alaska Air National Guard and wear the military uniform. PDCN: D1371000 MPCN: 3401069759 Selecting Supervisor: Michael J. Sicotte",https://www.usajobs.gov:443/job/838661500,38.85,45.33,2025-06-11T18:36:17.0370
USAJOBS,req3804,Green & Gold Congressional Aide,House of Representatives,"New Haven, Connecticut","This position is limited to Veterans, Gold Star family members and Active-duty spouses desiring to serve a two-year paid Congressional Fellowship as part of the House of Representatives. Selected Fellows will work directly for a Member of Congress or other House officer as part of an office team.",https://www.usajobs.gov:443/job/838685900,55000,67000,2025-06-12T00:00:00.0000
USAJOBS,FY 25-020,Career Law Clerk for the Honorable Patricia Tolliver Giles,U.S. Courts,"Alexandria, Virginia","The United States District Court for the Eastern District of Virginia invites applications for the position of Career Law Clerk for United States District Judge Patricia Tolliver Giles. This position is available September 15, 2025, and is a permanent law clerk position rather than a term or temporary law clerk position.",https://www.usajobs.gov:443/job/838849100,120579,185234,2025-06-13T00:00:00.0000
USAJOBS,req3818,Green & Gold Congressional Aide,House of Representatives,"Tucson, Arizona","This position is limited to Veterans, Gold Star family members and Active-duty spouses desiring to serve a two-year paid Congressional Fellowship as part of the House of Representatives. Selected Fellows will work directly for a Member of Congress or other House officer as part of an office team.",https://www.usajobs.gov:443/job/839023400,55000,67000,2025-06-17T00:00:00.0000
USAJOBS,25-12752534,Technical Careers,Central Intelligence Agency,"Washington, District of Columbia","We are an Agency where technology drives our mission. Few organizations can offer comparable experiences in such a wide range of disciplines. By coordinating and utilizing expertise within every field, we can respond to threats with speed and accuracy. Please visit cia.gov/careers, to view all job opportunities currently available.",https://www.usajobs.gov:443/job/839081400,69923,185234,2025-06-18T00:00:00.0000
USAJOBS,25-12749822,Operational Careers,Central Intelligence Agency,"Washington, District of Columbia","Discover an operational career at the CIA, where your creativity, critical thinking, discipline, teamwork, and unwavering dedication are vital in delivering foreign intelligence to U.S. Government policymakers. Immerse yourself in mission and purpose with global impact, while you help provide the United States with a tactical and strategic advantage. Please visit cia.gov/careers, to view all job opportunities currently available.",https://www.usajobs.gov:443/job/839089400,72254,109975,2025-06-18T00:00:00.0000
USAJOBS,AZ-12753411-25-SW-25-077T,POLICE OFFICER T32,Air National Guard Units,"Tucson, Arizona","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER T32, Position Description Number PDD2156000 and is part of the AZ 162nd Wing, National Guard.",https://www.usajobs.gov:443/job/839197500,66171,86029,2025-06-20T00:00:00.0000
USAJOBS,FEFX-25-13 12753565 1A,"ACCOUNTING TECHNICIAN, NF-03",United States Army Installation Management Command,"Yongsan, South Korea",It is the applicant's responsibility to read all sections and associated links in this vacancy announcement. Application Information Kit,https://www.usajobs.gov:443/job/839225400,32000,39000,2025-06-23T00:00:00.0000
USAJOBS,Vacancy 2025-03,Financial Administrator,U.S. Courts,"Honolulu, Hawaii","The U.S Probation & Pretrial Services Office for the District of Hawaii is currently accepting applications for a full-time Financial Administrator. Under the direction of the Chief and Deputy Chief, the incumbent will perform and coordinate all administrative, technical, and professional work related to the financial and accounting activities of the consolidated Probation & Pretrial Services Office for the District of Hawaii, including financial preparation, operations, and budget.",https://www.usajobs.gov:443/job/839228600,67068,130674,2025-06-23T07:02:19.4000
USAJOBS,73538,MAINTENANCE WORKER A07,U.S. Marine Corps,"Twentynine Palms, California","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.",https://www.usajobs.gov:443/job/839582800,22.09,22.09,2025-06-26T14:55:38.1630
USAJOBS,73551,"BRIDGEPORT, CA CHILD AND YOUTH PROGRAM LEADER CY2",U.S. Marine Corps,"Bridgeport, California","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.",https://www.usajobs.gov:443/job/839599300,24.75,24.75,2025-06-26T00:00:00.0000
USAJOBS,25-03,Information Technology Support Specialist,U.S. Courts,"Madison, Wisconsin","The U.S. District Court in Madison, Wisconsin is hiring a full-time IT Support Specialist to provide technical support for judges and staff. Responsibilities include installing, troubleshooting, and maintaining hardware, software, mobile devices, and courtroom technology, and assisting with IT administration tasks. The ideal candidate must have good technical knowledge and be able to communicate effectively.",https://www.usajobs.gov:443/job/840153800,48890,87482,2025-07-07T11:25:53.4470
USAJOBS,73733,CHILD AND YOUTH PROGRAMS COOK A04,U.S. Marine Corps,"Twentynine Palms, California","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.",https://www.usajobs.gov:443/job/840406700,19.54,19.54,2025-07-09T19:39:33.1000
USAJOBS,ML-12765232-25-AM,Nursing Assistant-4C,Veterans Health Administration,"Milwaukee, Wisconsin","OUR MISSION: To fulfill President Lincoln's promise ""To care for those who have served in our nation's military and for their families, caregivers, and survivors"" - by serving and honoring the men and women who are America's Veterans. The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below.",https://www.usajobs.gov:443/job/840688400,39294,64147,2025-10-23T00:00:00.0000
USAJOBS,MD-12766341-AF-26-006A,PROGRAM MANAGER (DIRECTOR OF PLANS OPERATIONS AND READINESS),Army National Guard Units,"Baltimore, Maryland","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a PROGRAM MANAGER (DIRECTOR OF PLANS OPERATIONS AND READINESS), Position Description Number NGD1888P01 and is part of the MD JFHQ G1, National Guard.",https://www.usajobs.gov:443/job/840887100,120579,156755,2025-11-05T00:00:00.0000
USAJOBS,25-12764712,Recreation Assistant (Fitness),"Commander, Navy Installations","Virginia Beach, Virginia","This position is assigned to the Non-Appropriated Fund Fitness, Sports, and NAS Oceana and Dam Neck Annex in Virginia Beach, VA. The primary function of the position is to ensure proper usage of the facility, assist in the operation of the recreation activity.",https://www.usajobs.gov:443/job/841072100,17.25,17.25,2025-07-11T00:00:00.0000
USAJOBS,25-12768103-AUSA,Assistant United States Attorney (Criminal),Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"Muskogee, Oklahoma","The U.S. Attorney's Office for the Eastern District of Oklahoma is seeking experienced, motivated, and prosecution-minded attorneys to join our Criminal Division. This continuous announcement is used to fill immediate vacancies with multiple cut-off dates. First cutoff Sunday August 3, 2025 and as needed until position(s) are filled or cutoff date is met. This position is located in Muskogee, Oklahoma. This announcement may be used to fill other permanent appointments and vacancies as needed.",https://www.usajobs.gov:443/job/841099700,73939,190000,2025-07-21T09:32:10.2630
USAJOBS,req3886,Green & Gold Congressional Aide,House of Representatives,"Miami, Florida","This position is limited to Veterans, Gold Star family members and Active-duty spouses desiring to serve a two-year paid Congressional Fellowship as part of the House of Representatives. Selected Fellows will work directly for a Member of Congress or other House officer as part of an office team.",https://www.usajobs.gov:443/job/841154700,55000,67000,2025-07-18T00:00:00.0000
USAJOBS,NV-12744585-AR-25-020,SURFACE MAINTENANCE REPAIRER,Army National Guard Units,"Stead AFB, Nevada","This position is for a SURFACE MAINTENANCE REPAIRER, PD#D1193000, part of the Nevada Army National Guard. This position is located in the Joint Forces Headquarters-State, Logistics Directorate (G4), Surface Maintenance Facility. The purpose of this position is to perform limited diagnosis, routine repairs, and maintenance on combat, tactical, commercial, and special purpose vehicles and equipment. May assist higher graded mechanics in the performance of maintenance duties.",https://www.usajobs.gov:443/job/841305700,27.53,32.12,2025-07-22T00:00:00.0000
USAJOBS,ML-12765932-25-AM,Nursing Assistant-SCI,Veterans Health Administration,"Milwaukee, Wisconsin","OUR MISSION: To fulfill President Lincoln's promise ""To care for those who have served in our nation's military and for their families, caregivers, and survivors"" - by serving and honoring the men and women who are America's Veterans. The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below.",https://www.usajobs.gov:443/job/841392200,39294,64147,2025-11-06T13:21:49.0130
USAJOBS,JDP-12768825-25-JK,Contract Specialist,Department of Homeland Security - Agency Wide,"Camp Springs, Maryland, Bloomington, Minnesota, Saint Paul, Minnesota, Williston, Vermont","This assignment is a 1-year reimbursable assignment. United States Citizenship and Immigration Services (USCIS) Contract Specialist Series Requested: 1102 Security Clearance: Public Trust (Suitability) In Person Only Only current, full-time federal employees are eligible. Resumes are reviewed every 30 days until selection/closing date. This is a Detail, not a Developmental Rotation. Supervisory approval form must be signed and submitted with application.",https://www.usajobs.gov:443/job/841410000,101401,195200,2025-07-23T00:00:00.0000
USAJOBS,JDP-12768650-25-JK,Contract Specialist,Department of Homeland Security - Agency Wide,"Alameda, California, Oakland, California, Washington, District of Columbia, Baltimore, Maryland, Cheltenham, Maryland, Chesapeake, Virginia, Norfolk, Virginia, Portsmouth, Virginia, Springfield, Virginia","This assignment is a 1-year non-reimbursable assignment. DHS HQ MGMT, ICE, TSA, USSS, USCG, FLETC, CBP and FEMA Contract Specialist Series Requested: 1102 Security Clearance: Public Trust (Suitability) - Top Secret In Person Only Only current, full-time federal employees are eligible. Resumes are reviewed every 30 days until selection/closing date. This is a Detail, not a Developmental Rotation. Supervisory approval form must be signed and submitted with application.",https://www.usajobs.gov:443/job/841412400,101401,195200,2025-07-23T00:00:00.0000
